"gene_id","hs_symbol","SYMBOL"
"AMEX60DD006764","ITPR2","Itpr2.2"
"AMEX60DD006765",NA,"LOC115815443.1"
"AMEX60DD006766",NA,"AM006766"
"AMEX60DD006767",NA,"AM006767"
"AMEX60DD006768",NA,"LOC112547415.8"
"AMEX60DD006769","SSPN","Sspn"
"AMEX60DD006770","SSPN","Sspn.1"
"AMEX60DD006771","BHLHE41","Bhlhe41"
"AMEX60DD006772","RASSF8","Rassf8.1"
"AMEX60DD006773",NA,"AM006773"
"AMEX60DD006774",NA,"AM006774"
"AMEX60DD006775",NA,"AM006775"
"AMEX60DD006776",NA,"AM006776"
"AMEX60DD006777","LMNTD1","Lmntd1.1"
"AMEX60DD006778","KRAS","Kras"
"AMEX60DD006779","ETFRF1","Etfrf1"
"AMEX60DD006780",NA,"CASC1"
"AMEX60DD006781",NA,"ANAPL_03341.2"
"AMEX60DD006782","IRAG2","Irag2"
"AMEX60DD006783","BCAT1","Bcat1"
"AMEX60DD006784",NA,"AM006784"
"AMEX60DD006785",NA,"AM006785"
"AMEX60DD006786",NA,"LOC106930792"
"AMEX60DD006787","GLIPR1L1","Glipr1l1"
"AMEX60DD006788","ENDOU","Endou"
"AMEX60DD006789","CYB5R3","Cyb5r3"
"AMEX60DD006790","REP15","Rep15"
"AMEX60DD006791","ITFG2","Itfg2"
"AMEX60DD006792",NA,"AM006792"
"AMEX60DD006793","NRIP3","Nrip3.1"
"AMEX60DD006794",NA,"AM006794"
"AMEX60DD006795",NA,"AM006795"
"AMEX60DD006796",NA,"LOC115477597"
"AMEX60DD006797",NA,"DR999_PMT19567"
"AMEX60DD006798",NA,"LOC115371027"
"AMEX60DD006799","FOXM1","Foxm1.1"
"AMEX60DD006800","RHNO1","Rhno1"
"AMEX60DD006801",NA,"AM006801"
"AMEX60DD006802","TULP3","Tulp3"
"AMEX60DD006803",NA,"AM006803"
"AMEX60DD006804","DEF6","Def6"
"AMEX60DD006805",NA,"AM006805"
"AMEX60DD006806",NA,"AM006806"
"AMEX60DD006807","TEAD4","Tead4"
"AMEX60DD006808","TEAD4","Tead4.1"
"AMEX60DD006809",NA,"AM006809"
"AMEX60DD006810",NA,"N332_12043"
"AMEX60DD006811",NA,"LOC790411"
"AMEX60DD006812",NA,"LOC104637427"
"AMEX60DD006813","CDKN1B","Cdkn1b"
"AMEX60DD006814",NA,"AM006814"
"AMEX60DD006815",NA,"AM006815"
"AMEX60DD006816",NA,"AM006816"
"AMEX60DD006817",NA,"AM006817"
"AMEX60DD006818",NA,"AM006818"
"AMEX60DD006819",NA,"AM006819"
"AMEX60DD006820","KCNQ1","Kcnq1.1"
"AMEX60DD006821",NA,"LOC107583309.2"
"AMEX60DD006822",NA,"AM006822"
"AMEX60DD006823",NA,"AM006823"
"AMEX60DD006824","MRPS35","Mrps35"
"AMEX60DD006825","MANSC4","Mansc4"
"AMEX60DD006826","KLHL42","Klhl42"
"AMEX60DD006827","PTHLH","Pthlh"
"AMEX60DD006828",NA,"AM006828"
"AMEX60DD006829",NA,"AM006829"
"AMEX60DD006830",NA,"AM006830"
"AMEX60DD006831",NA,"AM006831"
"AMEX60DD006832",NA,"LOC115635630.2"
"AMEX60DD006833",NA,"AM006833"
"AMEX60DD006834",NA,"PARPI_0033142"
"AMEX60DD006835",NA,"AM006835"
"AMEX60DD006836",NA,"AM006836"
"AMEX60DD006837",NA,"LOC102349979"
"AMEX60DD006838",NA,"AM006838"
"AMEX60DD006839",NA,"AM006839"
"AMEX60DD006840","FAR1","Far1.1"
"AMEX60DD006841","ERGIC2","Ergic2"
"AMEX60DD006842",NA,"AM006842"
"AMEX60DD006843",NA,"AM006843"
"AMEX60DD006844","OVCH1","Ovch1.1"
"AMEX60DD006845","TMTC1","Tmtc1"
"AMEX60DD006846",NA,"AM006846"
"AMEX60DD006847",NA,"AM006847"
"AMEX60DD006848","IPO8","Ipo8"
"AMEX60DD006849",NA,"AM006849"
"AMEX60DD006850",NA,"AM006850"
"AMEX60DD006851",NA,"AM006851"
"AMEX60DD006852",NA,"AM006852"
"AMEX60DD006853",NA,"AM006853"
"AMEX60DD006854","CAPRIN2","Caprin2"
"AMEX60DD006855",NA,"AM006855"
"AMEX60DD006856",NA,"AM006856"
"AMEX60DD006857",NA,"AM006857"
"AMEX60DD006858","DENND5B","Dennd5b"
"AMEX60DD006859",NA,"LOC111565595"
"AMEX60DD006860",NA,"AM006860"
"AMEX60DD006861","DENND5B","Dennd5b.1"
"AMEX60DD006862",NA,"AM006862"
"AMEX60DD006863",NA,"AM006863"
"AMEX60DD006864","ETFBKMT","Etfbkmt"
"AMEX60DD006865",NA,"D4764_14G0004430.2"
"AMEX60DD006866","GTF2IRD2","Gtf2ird2.1"
"AMEX60DD006867","RESF1","Resf1"
"AMEX60DD006868","RESF1","Resf1.1"
"AMEX60DD006869",NA,"AM006869"
"AMEX60DD006870",NA,"AM006870"
"AMEX60DD006871",NA,"AM006871"
"AMEX60DD006872",NA,"AM006872"
"AMEX60DD006873",NA,"AM006873"
"AMEX60DD006874","RESF1","Resf1.2"
"AMEX60DD006875",NA,"AM006875"
"AMEX60DD006876",NA,"AM006876"
"AMEX60DD006877",NA,"AM006877"
"AMEX60DD006878",NA,"AM006878"
"AMEX60DD006879",NA,"AM006879"
"AMEX60DD006880",NA,"AM006880"
"AMEX60DD006881",NA,"AM006881"
"AMEX60DD006882",NA,"AM006882"
"AMEX60DD006883",NA,"AM006883"
"AMEX60DD006884",NA,"AM006884"
"AMEX60DD006885","DDX11","Ddx11"
"AMEX60DD006886","WASHC1","Washc1"
"AMEX60DD006887",NA,"AM006887"
"AMEX60DD006888","IQSEC3","Iqsec3"
"AMEX60DD006889",NA,"XELAEV_18002859MG"
"AMEX60DD006890",NA,"AM006890"
"AMEX60DD006891",NA,"AM006891"
"AMEX60DD006892","SLC6A12","Slc6a12"
"AMEX60DD006893","SLC6A13","Slc6a13"
"AMEX60DD006894","SLC6A13","Slc6a13.1"
"AMEX60DD006895",NA,"LOC111772992.6"
"AMEX60DD006896",NA,"AM006896"
"AMEX60DD006897",NA,"AM006897"
"AMEX60DD006898",NA,"AM006898"
"AMEX60DD006899","KDM5A","Kdm5a"
"AMEX60DD006900","KDM5A","Kdm5a.1"
"AMEX60DD006901","CCDC77","Ccdc77"
"AMEX60DD006902",NA,"AM006902"
"AMEX60DD006903",NA,"LOC113746826.7"
"AMEX60DD006904","B4GALNT3","B4galnt3"
"AMEX60DD006905","NINJ1","Ninj1"
"AMEX60DD006906",NA,"AM006906"
"AMEX60DD006907","WNK1","Wnk1"
"AMEX60DD006908","RAD52","Rad52"
"AMEX60DD006909","ERC1","Erc1"
"AMEX60DD006910",NA,"AM006910"
"AMEX60DD006911","WNT5B","Wnt5b"
"AMEX60DD006912","FBXL14","Fbxl14"
"AMEX60DD006913",NA,"AM006913"
"AMEX60DD006914","ADIPOR2","Adipor2"
"AMEX60DD006915",NA,"UY3_13196"
"AMEX60DD006916","CACNA2D4","Cacna2d4"
"AMEX60DD006917","LRTM2","Lrtm2"
"AMEX60DD006918",NA,"LOC108704584"
"AMEX60DD006919",NA,"LOC106702273.11"
"AMEX60DD006920",NA,"AM006920"
"AMEX60DD006921","DCP1B","Dcp1b.2"
"AMEX60DD006922","CACNA1C","Cacna1c"
"AMEX60DD006923","CACNA1C","Cacna1c.1"
"AMEX60DD006924",NA,"AM006924"
"AMEX60DD006925","CACNA1C","Cacna1c.2"
"AMEX60DD006926",NA,"AM006926"
"AMEX60DD006927","IL17RA","Il17ra"
"AMEX60DD006928","TMEM121B","Tmem121b"
"AMEX60DD006929","HDHD5","Hdhd5"
"AMEX60DD006930","ADA2","Ada2"
"AMEX60DD006931","CECR2","Cecr2"
"AMEX60DD006932","SLC25A18","Slc25a18"
"AMEX60DD006933",NA,"AM006933"
"AMEX60DD006934","ATP6V1E1","Atp6v1e1"
"AMEX60DD006935",NA,"AM006935"
"AMEX60DD006936","BCL2L13","Bcl2l13"
"AMEX60DD006937","BID","Bid"
"AMEX60DD006938","RTL1","Rtl1.7"
"AMEX60DD006939","RTL1","Rtl1.8"
"AMEX60DD006940","MICAL3","Mical3"
"AMEX60DD006941",NA,"AM006941"
"AMEX60DD006942","MICAL3","Mical3.1"
"AMEX60DD006943",NA,"AM006943"
"AMEX60DD006944",NA,"AM006944"
"AMEX60DD006945",NA,"AM006945"
"AMEX60DD006946",NA,"LOC111946802"
"AMEX60DD006947",NA,"AM006947"
"AMEX60DD006948",NA,"AM006948"
"AMEX60DD006949",NA,"AM006949"
"AMEX60DD006950",NA,"AM006950"
"AMEX60DD006951",NA,"AM006951"
"AMEX60DD006952",NA,"AM006952"
"AMEX60DD006953",NA,"AM006953"
"AMEX60DD006954","ERVFRD-2","Ervfrd-2"
"AMEX60DD006955",NA,"AM006955"
"AMEX60DD006956",NA,"AM006956"
"AMEX60DD006957",NA,"AM006957"
"AMEX60DD006958",NA,"AM006958"
"AMEX60DD006959","USP18","Usp18.1"
"AMEX60DD006960",NA,"AM006960"
"AMEX60DD006961","TUBA8","Tuba8"
"AMEX60DD006962","PEX26","Pex26"
"AMEX60DD006963",NA,"DR999_PMT15318"
"AMEX60DD006964",NA,"LOC106702022.3"
"AMEX60DD006965","CREBL2","Crebl2"
"AMEX60DD006966","DUSP16","Dusp16"
"AMEX60DD006967",NA,"AM006967"
"AMEX60DD006968","BORCS5","Borcs5"
"AMEX60DD006969",NA,"AM006969"
"AMEX60DD006970",NA,"AM006970"
"AMEX60DD006971","MANSC1","Mansc1"
"AMEX60DD006972",NA,"AM006972"
"AMEX60DD006973","LRP6","Lrp6"
"AMEX60DD006974","BCL2L14","Bcl2l14"
"AMEX60DD006975","ERV3-2","Erv3-2.2"
"AMEX60DD006976","ETV6","Etv6"
"AMEX60DD006977",NA,"AM006977"
"AMEX60DD006978",NA,"AM006978"
"AMEX60DD006979",NA,"AM006979"
"AMEX60DD006980","PARP12","Parp12"
"AMEX60DD006981","PARP12","Parp12.1"
"AMEX60DD006982","PARP12","Parp12.2"
"AMEX60DD006983","PARP12","Parp12.3"
"AMEX60DD006984",NA,"LOC115478063"
"AMEX60DD006985","PARP12","Parp12.4"
"AMEX60DD006986","TBXAS1","Tbxas1"
"AMEX60DD006987",NA,"AM006987"
"AMEX60DD006988","HIPK2","Hipk2"
"AMEX60DD006989",NA,"DPX16_21124.1"
"AMEX60DD006990",NA,"AM006990"
"AMEX60DD006991",NA,"AM006991"
"AMEX60DD006992","HIPK2","Hipk2.1"
"AMEX60DD006993","KIAA1549","Kiaa1549"
"AMEX60DD006994",NA,"AM006994"
"AMEX60DD006995","TMEM213","Tmem213"
"AMEX60DD006996","ATP6V0A4","Atp6v0a4"
"AMEX60DD006997","SVOPL","Svopl"
"AMEX60DD006998","TRIM24","Trim24"
"AMEX60DD006999","TRIM24","Trim24.1"
"AMEX60DD007000","HARBI1","Harbi1.24"
"AMEX60DD007001",NA,"LOC112544605"
"AMEX60DD007002",NA,"AM007002"
"AMEX60DD007003",NA,"AM007003"
"AMEX60DD007004",NA,"AM007004"
"AMEX60DD007005","ATP6V0A4","Atp6v0a4.1"
"AMEX60DD007006",NA,"AM007006"
"AMEX60DD007007",NA,"AM007007"
"AMEX60DD007008","AGK","Agk"
"AMEX60DD007009","DENND11","Dennd11"
"AMEX60DD007010","WEE2","Wee2"
"AMEX60DD007011",NA,"LOC105357518.7"
"AMEX60DD007012","SSBP1","Ssbp1"
"AMEX60DD007013",NA,"AM007013"
"AMEX60DD007014","SSBP1","Ssbp1.1"
"AMEX60DD007015",NA,"AM007015"
"AMEX60DD007016",NA,"AM007016"
"AMEX60DD007017",NA,"AM007017"
"AMEX60DD007018","CREB3L2","Creb3l2"
"AMEX60DD007019",NA,"AM007019"
"AMEX60DD007020","DGKI","Dgki.1"
"AMEX60DD007021",NA,"AM007021"
"AMEX60DD007022","PTN","Ptn"
"AMEX60DD007023",NA,"AM007023"
"AMEX60DD007024",NA,"AM007024"
"AMEX60DD007025","CHRM2","Chrm2"
"AMEX60DD007026",NA,"AM007026"
"AMEX60DD007027",NA,"AM007027"
"AMEX60DD007028",NA,"AM007028"
"AMEX60DD007029",NA,"AM007029"
"AMEX60DD007030",NA,"AM007030"
"AMEX60DD007031","MTPN","Mtpn"
"AMEX60DD007032",NA,"AM007032"
"AMEX60DD007033","FAM180A","Fam180a"
"AMEX60DD007034","SLC13A4","Slc13a4.1"
"AMEX60DD007035","STMP1","Stmp1"
"AMEX60DD007036","NUP205","Nup205"
"AMEX60DD007037",NA,"AM007037"
"AMEX60DD007038",NA,"AM007038"
"AMEX60DD007039","CNOT4","Cnot4"
"AMEX60DD007040",NA,"LOC104466541"
"AMEX60DD007041","STRA8","Stra8"
"AMEX60DD007042",NA,"AM007042"
"AMEX60DD007043",NA,"AM007043"
"AMEX60DD007044","WDR91","Wdr91"
"AMEX60DD007045",NA,"LOC106593825"
"AMEX60DD007046",NA,"AM007046"
"AMEX60DD007047",NA,"AM007047"
"AMEX60DD007048",NA,"AM007048"
"AMEX60DD007049",NA,"AM007049"
"AMEX60DD007050","TMEM140","Tmem140"
"AMEX60DD007051","AGBL3","Agbl3"
"AMEX60DD007052",NA,"AM007052"
"AMEX60DD007053",NA,"AM007053"
"AMEX60DD007054",NA,"AM007054"
"AMEX60DD007055",NA,"AM007055"
"AMEX60DD007056",NA,"AM007056"
"AMEX60DD007057",NA,"LOC101478214"
"AMEX60DD007058",NA,"AM007058"
"AMEX60DD007059","FAM118A","Fam118a"
"AMEX60DD007060",NA,"AM007060"
"AMEX60DD007061",NA,"AM007061"
"AMEX60DD007062",NA,"AM007062"
"AMEX60DD007063",NA,"LOC115470720.1"
"AMEX60DD007064","LARGE1","Large1.1"
"AMEX60DD007065","SYN3","Syn3"
"AMEX60DD007066","TIMP3","Timp3"
"AMEX60DD007067",NA,"AM007067"
"AMEX60DD007068","FBXO7","Fbxo7"
"AMEX60DD007069",NA,"LOC503325.4"
"AMEX60DD007070","RTCB","Rtcb"
"AMEX60DD007071",NA,"AM007071"
"AMEX60DD007072","ASCL4","Ascl4"
"AMEX60DD007073",NA,"AM007073"
"AMEX60DD007074",NA,"LOC503325.5"
"AMEX60DD007075","PRDM4","Prdm4"
"AMEX60DD007076","AKR1E2","Akr1e2"
"AMEX60DD007077","TMEM178B","Tmem178b.1"
"AMEX60DD007078","TMEM178B","Tmem178b.2"
"AMEX60DD007079","MRPS33","Mrps33"
"AMEX60DD007080","BRAF","Braf"
"AMEX60DD007081",NA,"LOC109925081"
"AMEX60DD007082","NDUFB2","Ndufb2"
"AMEX60DD007083",NA,"LOC102943243"
"AMEX60DD007084",NA,"AM007084"
"AMEX60DD007085",NA,"LOC102565606"
"AMEX60DD007086",NA,"LOC101947688"
"AMEX60DD007087","MKRN1","Mkrn1"
"AMEX60DD007088","RAB19","Rab19"
"AMEX60DD007089","SLC37A3","Slc37a3"
"AMEX60DD007090",NA,"AM007090"
"AMEX60DD007091",NA,"AM007091"
"AMEX60DD007092","KDM7A","Kdm7a"
"AMEX60DD007093","SLC7A11","Slc7a11"
"AMEX60DD007094","TRIM7","Trim7"
"AMEX60DD007095","NUP85","Nup85"
"AMEX60DD007096","CTSV","Ctsv.1"
"AMEX60DD007097","PATL1","Patl1"
"AMEX60DD007098",NA,"LOC106702552.1"
"AMEX60DD007099","OSBP","Osbp"
"AMEX60DD007100","DMBT1","Dmbt1"
"AMEX60DD007101",NA,"AM007101"
"AMEX60DD007102",NA,"AM007102"
"AMEX60DD007103","OR13A1","Or13a1"
"AMEX60DD007104",NA,"XELAEV_18004848MG"
"AMEX60DD007105",NA,"AM007105"
"AMEX60DD007106",NA,"AM007106"
"AMEX60DD007107",NA,"AM007107"
"AMEX60DD007108","ACAN","Acan.1"
"AMEX60DD007109",NA,"AM007109"
"AMEX60DD007110","PNLDC1","Pnldc1"
"AMEX60DD007111",NA,"AM007111"
"AMEX60DD007112",NA,"AM007112"
"AMEX60DD007113",NA,"LOC114595149.20"
"AMEX60DD007114","MRPL18","Mrpl18"
"AMEX60DD007115",NA,"AM007115"
"AMEX60DD007116","MAS1","Mas1"
"AMEX60DD007117","MAS1","Mas1.1"
"AMEX60DD007118",NA,"AM007118"
"AMEX60DD007119","GLYATL1B","Glyatl1b"
"AMEX60DD007120",NA,"AM007120"
"AMEX60DD007121","MS4A4A","Ms4a4a"
"AMEX60DD007122",NA,"LOC115370421.1"
"AMEX60DD007123",NA,"LOC115370421.2"
"AMEX60DD007124",NA,"AM007124"
"AMEX60DD007125","CCDC86","Ccdc86"
"AMEX60DD007126",NA,"AM007126"
"AMEX60DD007127","BAAT","Baat"
"AMEX60DD007128",NA,"AM007128"
"AMEX60DD007129",NA,"LOC115659439"
"AMEX60DD007130","ZP1","Zp1"
"AMEX60DD007131",NA,"CHK1.5"
"AMEX60DD007132",NA,"LOC114112644.1"
"AMEX60DD007133",NA,"AM007133"
"AMEX60DD007134",NA,"AM007134"
"AMEX60DD007135","MMP17","Mmp17.2"
"AMEX60DD007136","CAPG","Capg"
"AMEX60DD007137",NA,"LOC115075107"
"AMEX60DD007138",NA,"AM007138"
"AMEX60DD007139",NA,"AM007139"
"AMEX60DD007140","MAS1","Mas1.2"
"AMEX60DD007141",NA,"AM007141"
"AMEX60DD007142","OR8H3","Or8h3"
"AMEX60DD007143",NA,"E1301_TTI023775.6"
"AMEX60DD007144",NA,"AM007144"
"AMEX60DD007145",NA,"AM007145"
"AMEX60DD007146",NA,"LOC106565892"
"AMEX60DD007147",NA,"AM007147"
"AMEX60DD007148",NA,"AM007148"
"AMEX60DD007149",NA,"AM007149"
"AMEX60DD007150","OR8D4","Or8d4"
"AMEX60DD007151",NA,"AM007151"
"AMEX60DD007152","MPEG1","Mpeg1"
"AMEX60DD007153",NA,"XELAEV_18021680MG"
"AMEX60DD007154","ZFP91","Zfp91"
"AMEX60DD007155","ZFP91","Zfp91.1"
"AMEX60DD007156",NA,"LOC115461753"
"AMEX60DD007157","CNTF","Cntf"
"AMEX60DD007158","MPEG1","Mpeg1.1"
"AMEX60DD007159",NA,"LOC115074684"
"AMEX60DD007160",NA,"AM007160"
"AMEX60DD007161",NA,"AM007161"
"AMEX60DD007162",NA,"LOC115481749"
"AMEX60DD007163",NA,"AM007163"
"AMEX60DD007164",NA,"AM007164"
"AMEX60DD007165","LPXN","Lpxn"
"AMEX60DD007166","LPXN","Lpxn.1"
"AMEX60DD007167","GLYATL3","Glyatl3"
"AMEX60DD007168",NA,"AM007168"
"AMEX60DD007169",NA,"AM007169"
"AMEX60DD007170",NA,"AM007170"
"AMEX60DD007171",NA,"LOC115074915"
"AMEX60DD007172",NA,"AM007172"
"AMEX60DD007173",NA,"AM007173"
"AMEX60DD007174",NA,"AM007174"
"AMEX60DD007175",NA,"AM007175"
"AMEX60DD007176",NA,"AM007176"
"AMEX60DD007177",NA,"LOC113024268"
"AMEX60DD007178",NA,"AM007178"
"AMEX60DD007179",NA,"AM007179"
"AMEX60DD007180",NA,"AM007180"
"AMEX60DD007181",NA,"AM007181"
"AMEX60DD007182","H1-3","H1-3"
"AMEX60DD007183",NA,"AM007183"
"AMEX60DD007184",NA,"AM007184"
"AMEX60DD007185",NA,"AM007185"
"AMEX60DD007186",NA,"AM007186"
"AMEX60DD007187",NA,"LOC102361187.1"
"AMEX60DD007188",NA,"AM007188"
"AMEX60DD007189",NA,"AM007189"
"AMEX60DD007190",NA,"D4764_06G0007210.1"
"AMEX60DD007191",NA,"LOC114021760.1"
"AMEX60DD007192",NA,"AM007192"
"AMEX60DD007193",NA,"AM007193"
"AMEX60DD007194",NA,"LOC113050139"
"AMEX60DD007195",NA,"AM007195"
"AMEX60DD007196",NA,"AM007196"
"AMEX60DD007197",NA,"AM007197"
"AMEX60DD007198",NA,"AM007198"
"AMEX60DD007199",NA,"AM007199"
"AMEX60DD007200",NA,"AM007200"
"AMEX60DD007201","RTL1","Rtl1.9"
"AMEX60DD007202",NA,"AM007202"
"AMEX60DD007203",NA,"AM007203"
"AMEX60DD007204",NA,"AM007204"
"AMEX60DD007205",NA,"AM007205"
"AMEX60DD007206",NA,"AM007206"
"AMEX60DD007207",NA,"AM007207"
"AMEX60DD007208",NA,"AM007208"
"AMEX60DD007209",NA,"AM007209"
"AMEX60DD007210","ME3","Me3"
"AMEX60DD007211",NA,"AM007211"
"AMEX60DD007212",NA,"AM007212"
"AMEX60DD007213",NA,"LOC114595149.21"
"AMEX60DD007214",NA,"AM007214"
"AMEX60DD007215",NA,"AM007215"
"AMEX60DD007216",NA,"AM007216"
"AMEX60DD007217",NA,"AM007217"
"AMEX60DD007218","MPEG1","Mpeg1.2"
"AMEX60DD007219","MPEG1","Mpeg1.3"
"AMEX60DD007220","MPEG1","Mpeg1.4"
"AMEX60DD007221","DTX4","Dtx4"
"AMEX60DD007222",NA,"AM007222"
"AMEX60DD007223","CENPQ","Cenpq"
"AMEX60DD007224","BAAT","Baat.1"
"AMEX60DD007225",NA,"AM007225"
"AMEX60DD007226",NA,"AM007226"
"AMEX60DD007227",NA,"AM007227"
"AMEX60DD007228",NA,"AM007228"
"AMEX60DD007229","BAAT","Baat.2"
"AMEX60DD007230","MS4A12","Ms4a12"
"AMEX60DD007231",NA,"AM007231"
"AMEX60DD007232",NA,"AM007232"
"AMEX60DD007233",NA,"AM007233"
"AMEX60DD007234",NA,"LOC102946513"
"AMEX60DD007235",NA,"LOC115482310"
"AMEX60DD007236",NA,"ROHU_019343.3"
"AMEX60DD007237",NA,"AM007237"
"AMEX60DD007238","PGA3","Pga3"
"AMEX60DD007239","VPS37C","Vps37c"
"AMEX60DD007240","DMBT1","Dmbt1.1"
"AMEX60DD007241",NA,"AM007241"
"AMEX60DD007242","GNAO1","Gnao1"
"AMEX60DD007243",NA,"DPX16_21124.2"
"AMEX60DD007244",NA,"AM007244"
"AMEX60DD007245",NA,"AM007245"
"AMEX60DD007246",NA,"AM007246"
"AMEX60DD007247","SLC15A3","Slc15a3"
"AMEX60DD007248","TMEM132A","Tmem132a"
"AMEX60DD007249","TMEM109","Tmem109"
"AMEX60DD007250",NA,"AM007250"
"AMEX60DD007251",NA,"AM007251"
"AMEX60DD007252","PRPF19","Prpf19"
"AMEX60DD007253",NA,"AM007253"
"AMEX60DD007254",NA,"AM007254"
"AMEX60DD007255",NA,"AM007255"
"AMEX60DD007256",NA,"LOC115481759"
"AMEX60DD007257",NA,"AM007257"
"AMEX60DD007258",NA,"AM007258"
"AMEX60DD007259","TMEM176B","Tmem176b"
"AMEX60DD007260","TMEM176B","Tmem176b.1"
"AMEX60DD007261","MAS1","Mas1.3"
"AMEX60DD007262","LRRC55","Lrrc55"
"AMEX60DD007263","APLNR","Aplnr.2"
"AMEX60DD007264","LRRC55","Lrrc55.1"
"AMEX60DD007265","NDUFV1","Ndufv1"
"AMEX60DD007266",NA,"LOC106702022.4"
"AMEX60DD007267",NA,"AM007267"
"AMEX60DD007268",NA,"AM007268"
"AMEX60DD007269",NA,"AM007269"
"AMEX60DD007270","RPH3A","Rph3a.1"
"AMEX60DD007271",NA,"AM007271"
"AMEX60DD007272",NA,"AM007272"
"AMEX60DD007273",NA,"AM007273"
"AMEX60DD007274",NA,"AM007274"
"AMEX60DD007275",NA,"AM007275"
"AMEX60DD007276","NUDT8","Nudt8"
"AMEX60DD007277",NA,"AM007277"
"AMEX60DD007278","ACY3","Acy3"
"AMEX60DD007279","CRYBB1","Crybb1.1"
"AMEX60DD007280","CRYBA1","Cryba1"
"AMEX60DD007281",NA,"AM007281"
"AMEX60DD007282","UNC93B1","Unc93b1"
"AMEX60DD007283",NA,"ROHU_010226"
"AMEX60DD007284",NA,"AM007284"
"AMEX60DD007285","ALDH3B1","Aldh3b1.2"
"AMEX60DD007286",NA,"AM007286"
"AMEX60DD007287","NDUFS8","Ndufs8"
"AMEX60DD007288",NA,"AM007288"
"AMEX60DD007289",NA,"AM007289"
"AMEX60DD007290","TCIRG1","Tcirg1"
"AMEX60DD007291",NA,"LOC115456639"
"AMEX60DD007292","RHOF","Rhof.1"
"AMEX60DD007293",NA,"AM007293"
"AMEX60DD007294","KDM2A","Kdm2a"
"AMEX60DD007295","KDM2A","Kdm2a.1"
"AMEX60DD007296","GRK2","Grk2"
"AMEX60DD007297","ANKRD13D","Ankrd13d"
"AMEX60DD007298",NA,"LOC115460730.4"
"AMEX60DD007299","SSH1","Ssh1.3"
"AMEX60DD007300",NA,"AM007300"
"AMEX60DD007301",NA,"AM007301"
"AMEX60DD007302","MLXIP","Mlxip"
"AMEX60DD007303","POLD4","Pold4"
"AMEX60DD007304",NA,"AM007304"
"AMEX60DD007305","CLCF1","Clcf1"
"AMEX60DD007306",NA,"AM007306"
"AMEX60DD007307","RAD9A","Rad9a"
"AMEX60DD007308",NA,"PARPI_0019370"
"AMEX60DD007309",NA,"AM007309"
"AMEX60DD007310",NA,"AM007310"
"AMEX60DD007311","TBC1D10C","Tbc1d10c"
"AMEX60DD007312","CARNS1","Carns1"
"AMEX60DD007313",NA,"AM007313"
"AMEX60DD007314",NA,"AM007314"
"AMEX60DD007315",NA,"XELAEV_18033904MG"
"AMEX60DD007316","RPS6KB2","Rps6kb2"
"AMEX60DD007317",NA,"AM007317"
"AMEX60DD007318","CORO1B","Coro1b"
"AMEX60DD007319","CABP4","Cabp4"
"AMEX60DD007320",NA,"AM007320"
"AMEX60DD007321","TMEM134","Tmem134"
"AMEX60DD007322","SLC35E4","Slc35e4.1"
"AMEX60DD007323","AIP","Aip"
"AMEX60DD007324","CDK2AP2","Cdk2ap2"
"AMEX60DD007325","RTL1","Rtl1.10"
"AMEX60DD007326","PITPNM1","Pitpnm1"
"AMEX60DD007327",NA,"AM007327"
"AMEX60DD007328","GOLM1","Golm1"
"AMEX60DD007329",NA,"BAYA_14209.5"
"AMEX60DD007330",NA,"AM007330"
"AMEX60DD007331","ACTG1","Actg1.1"
"AMEX60DD007332","CLDND1","Cldnd1"
"AMEX60DD007333","ERCC1","Ercc1"
"AMEX60DD007334","ALDOB","Aldob"
"AMEX60DD007335","RNF20","Rnf20"
"AMEX60DD007336",NA,"AM007336"
"AMEX60DD007337","FAM216B","Fam216b"
"AMEX60DD007338",NA,"XB22169457"
"AMEX60DD007339","ASPG","Aspg"
"AMEX60DD007340","MS4A4A","Ms4a4a.1"
"AMEX60DD007341",NA,"DPX16_12726.1"
"AMEX60DD007342",NA,"AM007342"
"AMEX60DD007343","TNKS1BP1","Tnks1bp1"
"AMEX60DD007344","SSRP1","Ssrp1"
"AMEX60DD007345",NA,"LOC108698892.6"
"AMEX60DD007346","P2RX3","P2rx3"
"AMEX60DD007347",NA,"LOC113076235"
"AMEX60DD007348","SLC43A3","Slc43a3"
"AMEX60DD007349","RTN4RL2","Rtn4rl2"
"AMEX60DD007350","TMEM17","Tmem17"
"AMEX60DD007351",NA,"AM007351"
"AMEX60DD007352","SLC43A1","Slc43a1"
"AMEX60DD007353",NA,"AM007353"
"AMEX60DD007354","TIMM10","Timm10"
"AMEX60DD007355",NA,"LOC114595149.22"
"AMEX60DD007356",NA,"AM007356"
"AMEX60DD007357",NA,"LOC111193257"
"AMEX60DD007358",NA,"AM007358"
"AMEX60DD007359","SMTN","Smtn.1"
"AMEX60DD007360",NA,"AM007360"
"AMEX60DD007361","UBE2L6","Ube2l6"
"AMEX60DD007362",NA,"AM007362"
"AMEX60DD007363","SERPING1","Serping1"
"AMEX60DD007364","CLP1","Clp1"
"AMEX60DD007365",NA,"E1301_TTI003913.6"
"AMEX60DD007366",NA,"LOC115460730.5"
"AMEX60DD007367",NA,"AM007367"
"AMEX60DD007368","ZDHHC5","Zdhhc5"
"AMEX60DD007369",NA,"AM007369"
"AMEX60DD007370","MED19","Med19"
