rank;CpG;rank.neg;rank.pos;PRC1_Amin;PRC2_Amin;stackHMM;cor;pvalueStudent;qvalueStudent;nPresentSamples;SE;SpeciesCommonName;SpeciesLatinName;Z;CHR;Gene;bp;P;hg
1656;cg19247998;849;;0;0;EnhA15;-0,121958841;0,234033765;0,61049441;97;0,101071799;Axolotl;Ambystoma mexicanum;-1,190032128;10;SLIT1;97001338;0,234033765;hg38
1657;cg26100255;;808;0;0;HET7;0,121815084;0,234589693;0,61049441;97;0,101075395;Axolotl;Ambystoma mexicanum;1,188618835;7;NPSR1;34811835;0,234589693;hg38
1658;cg26285771;;809;0;0;Tx4;0,121791859;0,234679589;0,61049441;97;0,101075975;Axolotl;Ambystoma mexicanum;1,188390521;14;NAA30;57396784;0,234679589;hg38
1659;cg26151240;;810;0;0;EnhWk4;0,121787671;0,234695803;0,61049441;97;0,10107608;Axolotl;Ambystoma mexicanum;1,188349348;8;LINC00251;65189801;0,234695803;hg38
1660;cg03883593;;811;0;0;Tx1;0,1217602;0,234802176;0,61049441;97;0,101076766;Axolotl;Ambystoma mexicanum;1,188079281;9;PTBP3;112275941;0,234802176;hg38
1661;cg14505098;850;;0;0;EnhA17;-0,121755957;0,23481861;0,61049441;97;0,101076872;Axolotl;Ambystoma mexicanum;-1,188037565;5;RANBP17;171201555;0,23481861;hg38
1662;cg05496616;;812;0;1;ReprPC1;0,121753073;0,234829779;0,61049441;97;0,101076944;Axolotl;Ambystoma mexicanum;1,188009217;2;HOXD3;176152787;0,234829779;hg38
1663;cg25563382;851;;0;0;TSS1;-0,121736869;0,234892544;0,61049441;97;0,101077349;Axolotl;Ambystoma mexicanum;-1,187849918;11;WNT11;76235847;0,234892544;hg38
1664;cg19317509;852;;0;1;BivProm2;-0,12172733;0,234929498;0,61049441;97;0,101077587;Axolotl;Ambystoma mexicanum;-1,187756143;2;DLX1;172084009;0,234929498;hg38
1665;cg02744008;853;;0;0;EnhA6;-0,121695481;0,235052909;0,61049441;97;0,101078383;Axolotl;Ambystoma mexicanum;-1,187443047;1;ESRRG;216532513;0,235052909;hg38
1666;cg04305771;854;;0;0;TxEnh1;-0,121659354;0,235192956;0,61049441;97;0,101079285;Axolotl;Ambystoma mexicanum;-1,187087887;2;ZEB2;144494842;0,235192956;hg38
1667;cg13694139;;813;0;0;EnhA20;0,121642528;0,235258201;0,61049441;97;0,101079705;Axolotl;Ambystoma mexicanum;1,186922476;11;CLPB;72369960;0,235258201;hg38
1668;cg20867091;855;;0;0;PromF2;-0,1214142;0,236144815;0,611960362;97;0,101085399;Axolotl;Ambystoma mexicanum;-1,184677923;17;MRM1;36721897;0,236144815;hg38
1669;cg23495507;856;;0;0;TxEnh7;-0,121304755;0,236570622;0,611960362;97;0,101088124;Axolotl;Ambystoma mexicanum;-1,183602066;9;PBX3;125843738;0,236570622;hg38
1670;cg23174567;;814;0;0;TxEnh4;0,121293896;0,236612899;0,611960362;97;0,101088394;Axolotl;Ambystoma mexicanum;1,183495323;2;PSMD14;161371270;0,236612899;hg38
1671;cg25074583;;815;0;0;TxWk2;0,121229504;0,236863703;0,611960362;97;0,101089997;Axolotl;Ambystoma mexicanum;1,182862355;10;EBF3;129846757;0,236863703;hg38
1672;cg08159677;857;;0;0;ReprPC9;-0,121125337;0,23726982;0,611960362;97;0,101092587;Axolotl;Ambystoma mexicanum;-1,181838419;13;DACH1;71682449;0,23726982;hg38
1673;cg08071891;858;;0;0;TxEnh8;-0,121039322;0,237605533;0,611960362;97;0,101094724;Axolotl;Ambystoma mexicanum;-1,180992927;9;MAPKAP1;125461436;0,237605533;hg38
1674;cg04396213;;816;0;0;TxEx2;0,121035096;0,237622038;0,611960362;97;0,101094829;Axolotl;Ambystoma mexicanum;1,180951382;21;PAXBP1;32759120;0,237622038;hg38
1675;cg19367422;;817;0;0;EnhA13;0,12100712;0,237731304;0,611960362;97;0,101095524;Axolotl;Ambystoma mexicanum;1,180676391;14;SLC8A3;70060899;0,237731304;hg38
1676;cg21514135;;818;0;0;ReprPC4;0,121000702;0,237756375;0,611960362;97;0,101095683;Axolotl;Ambystoma mexicanum;1,180613306;10;GPR26;123457858;0,237756375;hg38
1677;cg16609170;;819;0;0;TxEx1;0,120979486;0,237839267;0,611960362;97;0,10109621;Axolotl;Ambystoma mexicanum;1,180404767;1;CAPZA1;112649423;0,237839267;hg38
1678;cg06019378;859;;0;0;EnhA17;-0,120977253;0,237847992;0,611960362;97;0,101096265;Axolotl;Ambystoma mexicanum;-1,18038282;6;TFAP2D;50520552;0,237847992;hg38
1679;cg20578837;;820;0;0;TxEnh4;0,12087787;0,238236568;0,611960362;97;0,101098731;Axolotl;Ambystoma mexicanum;1,179405946;5;CXXC5;139681373;0,238236568;hg38
1680;cg04584281;;821;0;0;EnhWk8;0,120877152;0,238239378;0,611960362;97;0,101098749;Axolotl;Ambystoma mexicanum;1,179398888;1;ELAVL4;50197459;0,238239378;hg38
1681;cg26917738;;822;0;0;EnhWk4;0,120854896;0,238326455;0,611960362;97;0,101099301;Axolotl;Ambystoma mexicanum;1,179180134;1;ESRRG;216518159;0,238326455;hg38
1682;cg11266260;;823;0;1;BivProm1;0,120825744;0,238440549;0,611960362;97;0,101100024;Axolotl;Ambystoma mexicanum;1,178893594;10;HHEX;92690881;0,238440549;hg38
1683;cg18460092;860;;0;0;EnhA17;-0,120801088;0,238537075;0,611960362;97;0,101100635;Axolotl;Ambystoma mexicanum;-1,178651249;10;TCF7L2;113125850;0,238537075;hg38
1684;cg20359134;861;;0;0;Acet5;-0,120788666;0,238585719;0,611960362;97;0,101100943;Axolotl;Ambystoma mexicanum;-1,178529147;5;NR2F1-AS1;92634965;0,238585719;hg38
1685;cg24357559;;824;0;0;Tx5;0,120758307;0,238704627;0,611960362;97;0,101101695;Axolotl;Ambystoma mexicanum;1,178230749;22;SMTN;31100965;0,238704627;hg38
1686;cg02791995;;825;0;0;EnhWk4;0,120750605;0,2387348;0,611960362;97;0,101101886;Axolotl;Ambystoma mexicanum;1,178155047;13;DACH1;71853930;0,2387348;hg38
1687;cg18406453;862;;0;0;TxEx2;-0,120709122;0,238897359;0,611960362;97;0,101102914;Axolotl;Ambystoma mexicanum;-1,177747312;14;ACTN1;68878997;0,238897359;hg38
1688;cg02645656;863;;0;0;Tx1;-0,120706085;0,238909263;0,611960362;97;0,101102989;Axolotl;Ambystoma mexicanum;-1,177717463;9;PSMB7;124385705;0,238909263;hg38
1689;cg19203457;;826;0;0;BivProm4;0,120699428;0,238935358;0,611960362;97;0,101103154;Axolotl;Ambystoma mexicanum;1,17765203;6;MARCKS;113860622;0,238935358;hg38
1690;cg04068658;;827;0;0;EnhA17;0,120612179;0,239277548;0,612355146;97;0,101105314;Axolotl;Ambystoma mexicanum;1,176794476;18;ZNF521;25168388;0,239277548;hg38
1691;cg13200141;;828;0;0;EnhA2;0,120536415;0,23957497;0,612355146;97;0,101107188;Axolotl;Ambystoma mexicanum;1,176049817;3;LINC01206;182242248;0,23957497;hg38
1692;cg18700826;864;;0;0;EnhWk4;-0,1205166;0,239652799;0,612355146;97;0,101107679;Axolotl;Ambystoma mexicanum;-1,175855061;7;LINC01162;20958812;0,239652799;hg38
1693;cg05317739;;829;0;1;BivProm1;0,120495652;0,239735099;0,612355146;97;0,101108197;Axolotl;Ambystoma mexicanum;1,175649168;5;OTP;77645487;0,239735099;hg38
1694;cg00707632;865;;0;0;EnhWk4;-0,120479827;0,239797283;0,612355146;97;0,101108588;Axolotl;Ambystoma mexicanum;-1,175493633;14;LINC02304;97070413;0,239797283;hg38
1695;cg27353147;;830;0;0;EnhWk4;0,120193581;0,240924019;0,612821747;97;0,101115656;Axolotl;Ambystoma mexicanum;1,172680339;9;PTPRD;8314347;0,240924019;hg38
1696;cg20352525;866;;0;0;TxWk1;-0,120088639;0,241338015;0,612821747;97;0,101118243;Axolotl;Ambystoma mexicanum;-1,171648979;2;ZEB2;144388195;0,241338015;hg38
1697;cg19362725;;831;0;0;TxEx1;0,120087853;0,241341118;0,612821747;97;0,101118262;Axolotl;Ambystoma mexicanum;1,171641253;16;CNOT1;58585449;0,241341118;hg38
1698;cg22037288;867;;0;0;TxEnh4;-0,120085303;0,241351184;0,612821747;97;0,101118325;Axolotl;Ambystoma mexicanum;-1,171616192;7;GNB2;100677769;0,241351184;hg38
1699;cg24751122;;832;0;0;ReprPC1;0,120065179;0,241430632;0,612821747;97;0,101118821;Axolotl;Ambystoma mexicanum;1,17141842;11;ROBO3;124846295;0,241430632;hg38
1700;cg18288070;868;;0;1;BivProm1;-0,120021766;0,241602087;0,612821747;97;0,10111989;Axolotl;Ambystoma mexicanum;-1,170991766;5;TBCA;77844499;0,241602087;hg38
1701;cg00780852;869;;0;0;ReprPC5;-0,119903486;0,242069645;0,612821747;97;0,101122802;Axolotl;Ambystoma mexicanum;-1,169829363;10;HIF1AN;100614211;0,242069645;hg38
1702;cg18224177;;833;0;0;Acet3;0,119896111;0,242098817;0,612821747;97;0,101122983;Axolotl;Ambystoma mexicanum;1,169756888;3;STXBP5L;121282311;0,242098817;hg38
1703;cg21479851;870;;0;1;ReprPC1;-0,119883622;0,242148228;0,612821747;97;0,101123291;Axolotl;Ambystoma mexicanum;-1,169634151;13;GSX1;27790376;0,242148228;hg38
1704;cg14420219;871;;0;0;EnhA16;-0,119855592;0,242259149;0,612821747;97;0,10112398;Axolotl;Ambystoma mexicanum;-1,169358683;2;GTDC1;144005088;0,242259149;hg38
1705;cg23485338;872;;0;0;EnhA19;-0,119750761;0,242674291;0,612821747;97;0,101126557;Axolotl;Ambystoma mexicanum;-1,168328482;2;LINC01798;66700284;0,242674291;hg38
1706;cg14044818;;834;0;0;HET1;0,11970574;0,242852729;0,612821747;97;0,101127663;Axolotl;Ambystoma mexicanum;1,167886058;12;MIR3974;17695767;0,242852729;hg38
1707;cg21590691;;835;0;0;EnhWk8;0,119676171;0,242969974;0,612821747;97;0,101128389;Axolotl;Ambystoma mexicanum;1,167595481;23;POLA1;24990455;0,242969974;hg38
1708;cg05603896;;836;0;0;EnhA8;0,119641361;0,243108052;0,612821747;97;0,101129244;Axolotl;Ambystoma mexicanum;1,1672534;6;SCML4;107824370;0,243108052;hg38
1709;cg17752622;873;;0;0;TxEnh4;-0,11962284;0,243181539;0,612821747;97;0,101129699;Axolotl;Ambystoma mexicanum;-1,167071395;2;MAP4K4;101871544;0,243181539;hg38
1710;cg06147822;874;;0;0;PromF4;-0,119618653;0,243198154;0,612821747;97;0,101129802;Axolotl;Ambystoma mexicanum;-1,16703025;20;GNAS;58891850;0,243198154;hg38
1711;cg24269597;;837;0;0;TxEx2;0,11959508;0,243291713;0,612821747;97;0,10113038;Axolotl;Ambystoma mexicanum;1,1667986;2;WDR33;127764910;0,243291713;hg38
1712;cg09192464;875;;0;0;ReprPC3;-0,119556396;0,2434453;0,612821747;97;0,101131329;Axolotl;Ambystoma mexicanum;-1,166418457;19;ZNF536;30154567;0,2434453;hg38
1713;cg26717518;;838;0;0;ReprPC4;0,1195067;0,243642707;0,612821747;97;0,101132548;Axolotl;Ambystoma mexicanum;1,165930103;9;PBX3;125987907;0,243642707;hg38
1714;cg00017737;876;;0;1;BivProm1;-0,119491684;0,243702377;0,612821747;97;0,101132916;Axolotl;Ambystoma mexicanum;-1,165782542;12;CALCOCO1;53739786;0,243702377;hg38
1715;cg20546778;877;;0;0;PromF6;-0,119484628;0,243730419;0,612821747;97;0,101133089;Axolotl;Ambystoma mexicanum;-1,165713206;8;GDAP1;74351364;0,243730419;hg38
1716;cg12185486;;839;0;0;TxWk2;0,119474121;0,243772179;0,612821747;97;0,101133347;Axolotl;Ambystoma mexicanum;1,16560996;10;PARD3;34399339;0,243772179;hg38
1717;cg01879724;878;;0;0;Quies3;-0,11946971;0,243789713;0,612821747;97;0,101133455;Axolotl;Ambystoma mexicanum;-1,165566614;2;FIGN;163444988;0,243789713;hg38
1718;cg23754860;879;;0;0;TxWk2;-0,119421624;0,243980909;0,612821747;97;0,101134634;Axolotl;Ambystoma mexicanum;-1,165094089;10;LDB3;86699297;0,243980909;hg38
1719;cg24611541;880;;0;0;TxEx2;-0,119412948;0,244015421;0,612821747;97;0,101134846;Axolotl;Ambystoma mexicanum;-1,165008825;5;NIPBL;37064854;0,244015421;hg38
1720;cg06700189;881;;0;0;Tx5;-0,119406365;0,244041604;0,612821747;97;0,101135008;Axolotl;Ambystoma mexicanum;-1,164944141;6;ITPR3;33688403;0,244041604;hg38
1721;cg06008935;882;;0;0;EnhA17;-0,119395984;0,244082899;0,612821747;97;0,101135262;Axolotl;Ambystoma mexicanum;-1,164842137;3;SOX2-OT;181610306;0,244082899;hg38
1722;cg12906630;883;;0;0;TxEx2;-0,119394962;0,244086966;0,612821747;97;0,101135287;Axolotl;Ambystoma mexicanum;-1,164832092;17;TAOK1;29508067;0,244086966;hg38
1723;cg08249407;884;;0;0;EnhWk4;-0,119394632;0,244088279;0,612821747;97;0,101135295;Axolotl;Ambystoma mexicanum;-1,164828847;2;FIGN;163493960;0,244088279;hg38
1724;cg00995852;885;;0;0;EnhA17;-0,119352321;0,244256651;0,612838505;97;0,101136331;Axolotl;Ambystoma mexicanum;-1,164413076;16;FTO;54048944;0,244256651;hg38
1725;cg02352577;886;;0;0;Acet5;-0,119296218;0,244480029;0,612838505;97;0,101137705;Axolotl;Ambystoma mexicanum;-1,163861783;5;NR2F1-AS1;93190950;0,244480029;hg38
1726;cg25769958;;840;0;0;Tx6;0,119286193;0,24451996;0,612838505;97;0,101137951;Axolotl;Ambystoma mexicanum;1,163763272;1;PTBP2;96814763;0,24451996;hg38
1727;cg21391782;;841;0;0;PromF5;0,119201846;0,244856098;0,613325619;97;0,101140014;Axolotl;Ambystoma mexicanum;1,162934453;16;ZFHX3;72787301;0,244856098;hg38
1728;cg05713651;;842;0;0;EnhA20;0,118996367;0,2456763;0,615023973;97;0,101145036;Axolotl;Ambystoma mexicanum;1,160915414;7;LOC441204;26485709;0,2456763;hg38
1729;cg23564585;887;;0;0;TxEx2;-0,118960328;0,245820351;0,615028671;97;0,101145916;Axolotl;Ambystoma mexicanum;-1,1605613;21;PAXBP1;32759144;0,245820351;hg38
1730;cg02032554;888;;0;0;EnhWk7;-0,118867588;0,24619131;0,615600743;97;0,101148179;Axolotl;Ambystoma mexicanum;-1,159650063;17;ACACA;37146575;0,24619131;hg38
1731;cg12936791;;843;0;0;TxEx3;0,118815779;0,246398711;0,615763417;97;0,101149442;Axolotl;Ambystoma mexicanum;1,159141012;8;FGFR1;38421849;0,246398711;hg38
1732;cg02806036;889;;0;0;EnhWk4;-0,118774727;0,246563136;0,615812225;97;0,101150443;Axolotl;Ambystoma mexicanum;-1,158737657;18;ZNF407;74651559;0,246563136;hg38
1733;cg13779125;;844;0;0;EnhWk8;0,118739834;0,246702954;0,615812225;97;0,101151293;Axolotl;Ambystoma mexicanum;1,158394816;1;ADGRL2;81980802;0,246702954;hg38
1734;cg02409454;890;;0;0;EnhWk5;-0,118525002;0,24756499;0,616996358;97;0,101156523;Axolotl;Ambystoma mexicanum;-1,156284052;14;LINC00618;96986326;0,24756499;hg38
1735;cg17189003;;845;0;0;ReprPC6;0,118521768;0,247577982;0,616996358;97;0,101156601;Axolotl;Ambystoma mexicanum;1,156252278;11;PKNOX2;125380259;0,247577982;hg38
1736;cg26212988;891;;0;1;BivProm1;-0,118488953;0,247709845;0,616996358;97;0,101157399;Axolotl;Ambystoma mexicanum;-1,155929868;8;SFRP1;41308949;0,247709845;hg38
1737;cg11707875;;846;0;0;BivProm3;0,118393225;0,248094785;0,616996358;97;0,101159726;Axolotl;Ambystoma mexicanum;1,154989357;18;KLHL14;32773150;0,248094785;hg38
1738;cg20561901;892;;0;0;Tx6;-0,118367424;0,248198607;0,616996358;97;0,101160353;Axolotl;Ambystoma mexicanum;-1,154735866;6;USP49;41798918;0,248198607;hg38
1739;cg11346223;893;;0;0;EnhWk8;-0,118328061;0,248357058;0,616996358;97;0,101161309;Axolotl;Ambystoma mexicanum;-1,15434914;2;PABPC1P2;146041448;0,248357058;hg38
1740;cg07249939;894;;0;0;TxEnh3;-0,118248161;0,248678905;0,616996358;97;0,101163248;Axolotl;Ambystoma mexicanum;-1,153564147;6;ZBTB12;31900170;0,248678905;hg38
1741;cg20280919;895;;0;0;TxEnh5;-0,118226102;0,24876781;0,616996358;97;0,101163783;Axolotl;Ambystoma mexicanum;-1,15334743;12;MAPKAPK5;111868757;0,24876781;hg38
1742;cg08609368;;847;0;0;EnhA17,EnhWk2;0,11821431;0,248815346;0,616996358;97;0,101164069;Axolotl;Ambystoma mexicanum;1,153231578;1;PBX1;164731714;0,248815346;hg38
1743;cg26326531;896;;0;0;TxEx1;-0,118182239;0,248944658;0,616996358;97;0,101164847;Axolotl;Ambystoma mexicanum;-1,152916502;10;WAPL;86500182;0,248944658;hg38
1744;cg14244296;;848;0;0;EnhA17;0,118177315;0,248964516;0,616996358;97;0,101164966;Axolotl;Ambystoma mexicanum;1,152868128;18;ZNF521;25078217;0,248964516;hg38
1745;cg15701281;897;;0;0;BivProm3;-0,118159816;0,249035097;0,616996358;97;0,101165391;Axolotl;Ambystoma mexicanum;-1,152696211;7;MICALL2;1422933;0,249035097;hg38
1746;cg00393155;;849;0;0;TxWk2;0,118154271;0,249057467;0,616996358;97;0,101165525;Axolotl;Ambystoma mexicanum;1,152641731;4;GRIA2;157360117;0,249057467;hg38
1747;cg25365217;;850;0;0;Tx8;0,118125351;0,24917415;0,616996358;97;0,101166226;Axolotl;Ambystoma mexicanum;1,152357616;10;VTI1A;112530864;0,24917415;hg38
1748;cg08489213;898;;0;0;TxEx2;-0,117973882;0,249785903;0,61815732;97;0,101169895;Axolotl;Ambystoma mexicanum;-1,150869558;15;ARIH1;72580800;0,249785903;hg38
1749;cg26927031;899;;0;1;BivProm2;-0,11791712;0,250015419;0,618351353;97;0,101171269;Axolotl;Ambystoma mexicanum;-1,150311929;12;HOXC4;54054882;0,250015419;hg38
1750;cg07399752;;851;0;0;ReprPC4;0,117873966;0,250190009;0,618351353;97;0,101172313;Axolotl;Ambystoma mexicanum;1,149887989;17;MRM1;36746254;0,250190009;hg38
1751;cg10708287;900;;0;1;BivProm2;-0,117848485;0,250293137;0,618351353;97;0,101172929;Axolotl;Ambystoma mexicanum;-1,149637668;10;FGF8;101774836;0,250293137;hg38
1752;cg17660794;;852;0;0;Tx8;0,117812528;0,250438713;0,618357854;97;0,101173799;Axolotl;Ambystoma mexicanum;1,149284437;1;GPATCH2;217564301;0,250438713;hg38
1753;cg17076630;;853;0;0;TxEnh7;0,117714163;0,250837259;0,618805821;97;0,101176176;Axolotl;Ambystoma mexicanum;1,148318125;15;TCF12;57133467;0,250837259;hg38
1754;cg18980984;901;;0;0;Acet5;-0,117672147;0,251007626;0,618805821;97;0,10117719;Axolotl;Ambystoma mexicanum;-1,147905383;5;NR2F1-AS1;92635077;0,251007626;hg38
1755;cg15061730;902;;0;0;TxEx1;-0,11760273;0,251289275;0,618805821;97;0,101178866;Axolotl;Ambystoma mexicanum;-1,147223466;18;MEX3C;51176512;0,251289275;hg38
1756;cg21329093;903;;0;0;EnhA6;-0,117593315;0,251327489;0,618805821;97;0,101179093;Axolotl;Ambystoma mexicanum;-1,147130986;12;PPFIA2;81440036;0,251327489;hg38
1757;cg06538073;;854;0;0;ReprPC3;0,117591248;0,25133588;0,618805821;97;0,101179143;Axolotl;Ambystoma mexicanum;1,147110681;2;INSIG2;118053502;0,25133588;hg38
1758;cg23015208;904;;0;0;Tx6;-0,11755488;0,251483544;0,618805821;97;0,10118002;Axolotl;Ambystoma mexicanum;-1,146753423;15;TRPM7;50648871;0,251483544;hg38
1759;cg00875779;;855;0;0;EnhA10;0,117520921;0,251621479;0,618805821;97;0,101180839;Axolotl;Ambystoma mexicanum;1,146419837;6;RUNX2;45433826;0,251621479;hg38
1760;cg10299183;905;;0;0;Quies3;-0,11744591;0,251926345;0,618813008;97;0,101182648;Axolotl;Ambystoma mexicanum;-1,14568299;2;LINC01122;58722209;0,251926345;hg38
1761;cg22692462;;856;0;0;TxEnh5;0,117425292;0,252010186;0,618813008;97;0,101183145;Axolotl;Ambystoma mexicanum;1,145480459;8;FAM110B;58147239;0,252010186;hg38
1762;cg26029998;;857;0;0;EnhA17;0,11741463;0,25205355;0,618813008;97;0,101183401;Axolotl;Ambystoma mexicanum;1,145375724;3;LOC101928882;180744583;0,25205355;hg38
1763;cg21974358;906;;0;0;BivProm2;-0,11727976;0,252602526;0,619404641;97;0,101186649;Axolotl;Ambystoma mexicanum;-1,144050906;12;SCN8A;51721894;0,252602526;hg38
1764;cg09451873;;858;0;0;EnhWk4;0,117154067;0,253114887;0,619404641;97;0,101189672;Axolotl;Ambystoma mexicanum;1,142816257;2;TEX41;145245839;0,253114887;hg38
1765;cg13671198;;859;0;0;TxEnh1;0,117109768;0,253295634;0,619404641;97;0,101190737;Axolotl;Ambystoma mexicanum;1,142381125;9;PBX3;125762538;0,253295634;hg38
1766;cg15675612;;860;0;0;EnhA4;0,117068242;0,253465141;0,619404641;97;0,101191735;Axolotl;Ambystoma mexicanum;1,141973244;2;HECW2;196292740;0,253465141;hg38
1767;cg18133238;907;;0;0;Quies3;-0,117057787;0,253507832;0,619404641;97;0,101191986;Axolotl;Ambystoma mexicanum;-1,141870549;1;ATG4C;62904327;0,253507832;hg38
1768;cg02583104;908;;0;0;ReprPC7;-0,117051264;0,25353447;0,619404641;97;0,101192142;Axolotl;Ambystoma mexicanum;-1,141806475;12;IQSEC3;174624;0,25353447;hg38
1769;cg25950972;909;;0;0;Tx7;-0,117046268;0,253554873;0,619404641;97;0,101192262;Axolotl;Ambystoma mexicanum;-1,141757403;1;SRSF11;70231878;0,253554873;hg38
1770;cg11999944;910;;0;0;BivProm1;-0,11702974;0,253622379;0,619404641;97;0,101192659;Axolotl;Ambystoma mexicanum;-1,141595058;13;FGF14;102401526;0,253622379;hg38
1771;cg00067370;911;;0;0;EnhWk4;-0,11702091;0,253658447;0,619404641;97;0,101192871;Axolotl;Ambystoma mexicanum;-1,141508331;2;TEX41;145245699;0,253658447;hg38
1772;cg15180682;912;;0;0;TxEnh5;-0,117004278;0,253726397;0,619404641;97;0,101193271;Axolotl;Ambystoma mexicanum;-1,141344965;8;ZFHX4;76706186;0,253726397;hg38
1773;cg26610667;;861;0;0;TxEx2;0,116959094;0,253911061;0,61950584;97;0,101194355;Axolotl;Ambystoma mexicanum;1,140901149;4;ZNF827;145761377;0,253911061;hg38
1774;cg09375284;913;;0;0;TxEnh4;-0,116852205;0,25434827;0,620222751;97;0,101196919;Axolotl;Ambystoma mexicanum;-1,139851268;7;GIGYF1;100682115;0,25434827;hg38
1775;cg19697359;914;;0;0;ReprPC5;-0,116634574;0,255240042;0,621565894;97;0,101202133;Axolotl;Ambystoma mexicanum;-1,137713722;1;EPHA8;22600805;0,255240042;hg38
1776;cg12749148;;862;0;0;Tx7;0,11661307;0,255328272;0,621565894;97;0,101202647;Axolotl;Ambystoma mexicanum;1,137502518;7;KMT2C;152182587;0,255328272;hg38
1777;cg23288914;;863;0;0;Tx4;0,116593761;0,255407516;0,621565894;97;0,101203109;Axolotl;Ambystoma mexicanum;1,137312872;20;XRN2;21330652;0,255407516;hg38
1778;cg14398345;;864;0;0;HET2;0,116577606;0,255473827;0,621565894;97;0,101203496;Axolotl;Ambystoma mexicanum;1,137154206;21;DSCAM;40708625;0,255473827;hg38
1779;cg13510732;;865;0;0;EnhWk4;0,116477251;0,255886022;0,621896952;97;0,101205896;Axolotl;Ambystoma mexicanum;1,136168571;11;DCDC1;31161254;0,255886022;hg38
1780;cg08838510;915;;0;0;PromF4;-0,116474477;0,255897422;0,621896952;97;0,101205962;Axolotl;Ambystoma mexicanum;-1,136141326;6;PBX2;32189708;0,255897422;hg38
1781;cg22964079;;866;0;0;EnhA14;0,116416146;0,256137223;0,622053795;97;0,101207356;Axolotl;Ambystoma mexicanum;1,135568441;18;ZNF407;74902335;0,256137223;hg38
1782;cg02473043;;867;0;0;EnhA19;0,116388834;0,256249557;0,622053795;97;0,101208008;Axolotl;Ambystoma mexicanum;1,135300203;11;LINC00900;116062908;0,256249557;hg38
1783;cg03927473;916;;0;0;PromF1;-0,116301598;0,256608586;0,622575979;97;0,101210091;Axolotl;Ambystoma mexicanum;-1,13444344;20;NOL4L;32527865;0,256608586;hg38
1784;cg20319604;917;;0;0;TxEnh4;-0,116232443;0,256893446;0,622848073;97;0,10121174;Axolotl;Ambystoma mexicanum;-1,133764261;2;PPM1B;44201797;0,256893446;hg38
1785;cg15167046;918;;0;0;PromF2;-0,116186561;0,257082557;0,622848073;97;0,101212835;Axolotl;Ambystoma mexicanum;-1,133313661;17;SMG6;2215680;0,257082557;hg38
1786;cg02102278;;868;0;0;ReprPC7;0,116169553;0,257152683;0,622848073;97;0,10121324;Axolotl;Ambystoma mexicanum;1,133146628;5;TENM2;168162687;0,257152683;hg38
1787;cg15535321;;869;0;0;EnhWk4;0,116131453;0,257309821;0,622879919;97;0,101214148;Axolotl;Ambystoma mexicanum;1,132772456;2;TEX41;145245551;0,257309821;hg38
1788;cg14072720;919;;0;0;EnhA17;-0,115920765;0,258179964;0,624081366;97;0,101219164;Axolotl;Ambystoma mexicanum;-1,130703366;7;ETV1;13467197;0,258179964;hg38
1789;cg07582800;;870;0;0;EnhWk4;0,115902525;0,258255392;0,624081366;97;0,101219598;Axolotl;Ambystoma mexicanum;1,130524236;12;SOX5;24139278;0,258255392;hg38
1790;cg06260064;920;;0;0;BivProm3;-0,115868209;0,258397336;0,624081366;97;0,101220414;Axolotl;Ambystoma mexicanum;-1,130187238;17;MRM1;36661523;0,258397336;hg38
1791;cg21988123;921;;0;1;BivProm2;-0,115832984;0,258543092;0,624081366;97;0,101221251;Axolotl;Ambystoma mexicanum;-1,129841323;20;NKX2-2;21515974;0,258543092;hg38
1792;cg01198746;;871;0;0;PromF2;0,115801993;0,258671379;0,624081366;97;0,101221988;Axolotl;Ambystoma mexicanum;1,12953698;15;LOC105370943;40907008;0,258671379;hg38
1793;cg26589497;;872;0;1;PromF3;0,115801905;0,25867174;0,624081366;97;0,10122199;Axolotl;Ambystoma mexicanum;1,129536122;5;PURA;140114941;0,25867174;hg38
